id,contest_id,author,creation_time_seconds,relative_time_seconds,problem_name,problem_type,programming_language,verdict,test_set,passed_test_count,time_consumed_millis,memory_consumed_bytes
245829793,1928,Khosh228,1707647798,3698,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,2867200
245829789,1928,gvritesh,1707647798,3698,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245829778,1928,Aayush_Ryan,1707647795,3695,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,8,140,11264000
245829767,1928,mehul9987,1707647793,3693,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,186,10240000
245829753,1928,official_ashu_tosh,1707647791,3691,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,TESTS,8,156,13926400
245829730,1928,battlefly,1707647788,3688,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,171,8192000
245829726,1928,illuminati175,1707647787,3687,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245829715,1928,CanadaGoose_imkdldw,1707647785,3685,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10240000
245829706,1928,kartikeyssj2,1707647783,3683,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,28672000
245829683,1928,Ridham.,1707647779,3679,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,171,11264000
245829680,1928,dhruvatri001,1707647778,3678,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,13516800
245829655,1928,asy_01,1707647775,3675,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9625600
245829639,1928,harsh2508,1707647773,3673,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,93,10956800
245829627,1928,Rhydem_Kumar,1707647772,3672,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,0,0
245829617,1928,ashutech,1707647771,3671,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,156,13926400
245829614,1928,0_oNoProblem,1707647771,3671,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10547200
245829609,1928,iscreamc3,1707647770,3670,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,8,46,1638400
245829593,1928,ashutosh29450,1707647767,3667,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,358,8089600
245829569,1928,akhil,1707647763,3663,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,15462400
245829558,1928,hggeekcoderrr999,1707647762,3662,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,TESTS,8,156,15564800
245829514,1928,MOHAMED--KHALED,1707647756,3656,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,218,22630400
245829506,1928,Nishant_984,1707647755,3655,Equalize,PROGRAMMING,C++17 (GCC 9-64),SKIPPED,TESTS,8,139,15564800
245829497,1928,Space-6482,1707647754,3654,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,436,11878400
245829493,1928,TheInvictus,1707647754,3654,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,3993600
245829466,1928,its_raj,1707647749,3649,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,268390400
245829455,1928,RahulS2003,1707647748,3648,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,124,15462400
245829416,1928,piru72,1707647742,3642,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,TESTS,4,139,11776000
245829396,1928,alinteckqiran,1707647738,3638,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,4198400
245829387,1928,static_flow,1707647738,3638,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,483,13926400
245829378,1928,Al_Fahim,1707647736,3636,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,3174400
245829358,1928,Toufik,1707647733,3633,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,TESTS,4,187,10444800
245829356,1928,shiftForCaps,1707647732,3632,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,1,140,102400
245829343,1928,huo_hua_ya,1707647730,3630,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,2150400
245829331,1928,harshit044,1707647729,3629,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9523200
245829328,1928,0_oNoProblem,1707647729,3629,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11366400
245829298,1928,godzillaa,1707647723,3623,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11264000
245829291,1928,sahil1005,1707647722,3622,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,171,15564800
245829286,1928,atog_1905,1707647721,3621,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8601600
245829265,1928,Manolea_Teodor_Stefan,1707647717,3617,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,268390400
245829229,1928,I_m_lipon,1707647710,3610,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,186,16076800
245829216,1928,LorenzoRaed02,1707647709,3609,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,78,10240000
245829213,1928,sathvikreddy853,1707647709,3609,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245829208,1928,imahow,1707647708,3608,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8192000
245829195,1928,yvmr_33,1707647706,3606,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,436,7372800
245829114,1928,vanishedd,1707647693,3593,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,155,10240000
245829081,1928,trolololololololol,1707647689,3589,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,140,8704000
245829058,1928,ad_iit_ya,1707647686,3586,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,1,155,0
245828964,1928,zhoujinze0124,1707647672,3572,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1536000
245828946,1928,Wind_Flute,1707647669,3569,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,46,3174400
245828913,1928,gdani,1707647664,3564,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,936,1638400
245828894,1928,Khosh228,1707647660,3560,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,2867200
245828882,1928,rakshit.2002.rc,1707647658,3558,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,78,17100800
245828867,1928,wen1202,1707647656,3556,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,7372800
245828820,1928,Checkmate.,1707647649,3549,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245828816,1928,anish.naruto,1707647648,3548,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9830400
245828802,1928,Alien_Invaders,1707647647,3547,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,468,11878400
245828796,1928,shivam_sikotra,1707647646,3546,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,155,12902400
245828785,1928,nikhilreddie7777,1707647645,3545,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10444800
245828764,1928,iamtheshadow,1707647641,3541,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,155,34508800
245828740,1928,m_m_m,1707647636,3536,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,62,2457600
245828732,1928,harsh2004.chawra,1707647634,3534,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,13004800
245828703,1928,DSrinath,1707647628,3528,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,140,11980800
245828695,1928,harshit044,1707647627,3527,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,14950400
245828672,1928,Sahil_2002,1707647624,3524,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,4,374,8192000
245828666,1928,ayushchandra73,1707647623,3523,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11468800
245828645,1928,battlefly,1707647618,3518,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8192000
245828642,1928,k9vaibhav6,1707647618,3518,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9830400
245828636,1928,itzwow04,1707647617,3517,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,4812800
245828633,1928,SXqwq,1707647617,3517,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,3993600
245828627,1928,sarthakomer11,1707647616,3516,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,1,78,0
245828623,1928,hggeekcoderrr999,1707647616,3516,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,0,0,0
245828581,1928,lakkimsettisreyas,1707647608,3508,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,358,5836800
245828511,1928,Nishant_984,1707647599,3499,Equalize,PROGRAMMING,GNU C11,SKIPPED,PRETESTS,2,1000,2662400
245828494,1928,LYH.cpp,1707647594,3494,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,8,61,716800
245828491,1928,schrodeR,1707647594,3494,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11264000
245828454,1928,200319200220,1707647589,3489,Equalize,PROGRAMMING,C++17 (GCC 9-64),SKIPPED,TESTS,4,61,1638400
245828431,1928,gambit_Pnav,1707647585,3485,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10342400
245828411,1928,timuraga,1707647583,3483,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,819200
245828355,1928,iliyian,1707647575,3475,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10342400
245828350,1928,sadikmahmudd,1707647574,3474,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,77,5427200
245828341,1928,synergy10,1707647573,3473,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,7577600
245828331,1928,gdani,1707647572,3472,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9523200
245828330,1928,prabhushivam62,1707647572,3472,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,3,155,11878400
245828305,1928,furzaciknu,1707647568,3468,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9728000
245828297,1928,HEtu_saaa,1707647566,3466,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8499200
245828284,1928,alphaaditya,1707647564,3464,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9625600
245828277,1928,Ehsan,1707647563,3463,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,124,13926400
245828274,1928,fullflex,1707647563,3463,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,46,2969600
245828248,1928,vanishedd,1707647560,3460,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,6553600
245828211,1928,NKhanh106,1707647553,3453,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,3,1000,4812800
245828193,1928,shivamjais05,1707647551,3451,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,2,1000,9625600
245828188,1928,ronaksharma.rk77,1707647550,3450,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,819200
245828177,1928,Acid12,1707647548,3448,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11366400
245828151,1928,bhavikarora143,1707647543,3443,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,156,13004800
245828138,1928,Alfanse,1707647541,3441,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,374,9216000
245828124,1928,imahow,1707647540,3440,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8192000
245828119,1928,SD62,1707647538,3438,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,187,9523200
245828085,1928,Harsh_Chanchlani,1707647534,3434,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,20889600
245828076,1928,yhy001,1707647533,3433,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,8,140,819200
245828072,1928,satwiknani,1707647532,3432,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,186,11878400
245828067,1928,adityasingh31,1707647531,3431,Equalize,PROGRAMMING,C++17 (GCC 9-64),SKIPPED,TESTS,4,155,15564800
245828066,1928,Space-6482,1707647531,3431,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,1000,102400
245828029,1928,Dhruv369,1707647526,3426,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,4812800
245828023,1928,poluri009,1707647525,3425,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,389,5427200
245828014,1928,gaurav7375,1707647524,3424,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,5324800
245828009,1928,k9vaibhav6,1707647521,3421,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,7372800
245827993,1928,wandw,1707647519,3419,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,3174400
245827973,1928,beny_kh,1707647516,3416,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,46694400
245827954,1928,DarkDevilX,1707647513,3413,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,451,7680000
245827951,1928,BunnyWarlock,1707647513,3413,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,819200
245827910,1928,wejih,1707647506,3406,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,374,47411200
245827892,1928,Aayush_Ryan,1707647502,3402,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,14540800
245827860,1928,2100032226cseh,1707647498,3398,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,186,11878400
245827849,1928,haxx_lllone,1707647497,3397,Equalize,PROGRAMMING,C++17 (GCC 9-64),OK,TESTS,8,78,819200
245827847,1928,maahi07,1707647497,3397,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,0
245827844,1928,SCAVANGER,1707647497,3397,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,405,4812800
245827843,1928,himanshu8888888,1707647497,3397,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,514,25907200
245827820,1928,eralyyy,1707647492,3392,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,2560000
245827807,1928,prabhushivam62,1707647491,3391,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,140,268390400
245827797,1928,a_for_abdullah,1707647489,3389,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,0,1000,0
245827778,1928,shubh_025,1707647486,3386,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,358,7987200
245827771,1928,binary_manipulator,1707647485,3385,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,155,11980800
245827764,1928,Earth76,1707647484,3384,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8908800
245827710,1928,NenRinCake,1707647477,3377,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1024000
245827633,1928,TheInvictus,1707647467,3367,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,3993600
245827618,1928,shivanshpandey27,1707647464,3364,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,140,13414400
245827614,1928,nikhil_14k,1707647463,3363,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,819200
245827606,1928,dev_8103,1707647463,3363,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,78,3686400
245827602,1928,eralyyy,1707647462,3362,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,2560000
245827599,1928,tarunjonwal017,1707647461,3361,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,5120000
245827597,1928,dustycrown,1707647461,3361,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9728000
245827591,1928,gedejef518,1707647460,3360,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,218,11878400
245827540,1928,kumararun_07,1707647454,3354,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,1,124,0
245827530,1928,manandraj20,1707647453,3353,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10444800
245827524,1928,pranavsingh0111,1707647451,3351,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9728000
245827507,1928,the_cpguy,1707647446,3346,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,217,33075200
245827506,1928,jj26,1707647446,3346,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,374,1638400
245827476,1928,HYDRA_RITIK,1707647442,3342,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8192000
245827457,1928,Rubenillo04,1707647438,3338,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,171,7372800
245827414,1928,satwiknani,1707647433,3333,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,15,204800
245827403,1928,Alien_Invaders,1707647432,3332,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,0,0
245827395,1928,gedejef518,1707647430,3330,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,0,0
245827394,1928,HuoYuhao,1707647430,3330,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,3,1000,3174400
245827351,1928,Shrutzz7804,1707647424,3324,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245827333,1928,vaibhav_oo7,1707647422,3322,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,25804800
245827331,1928,Aayush_Ryan,1707647422,3322,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,10444800
245827307,1928,twilkis,1707647418,3318,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,2048000
245827302,1928,Travelerrrr,1707647417,3317,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,46,819200
245827280,1928,manoj230322,1707647414,3314,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,8,156,11878400
245827279,1928,abhay__joshi__,1707647414,3314,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,12595200
245827278,1928,fullflex,1707647414,3314,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,TESTS,4,109,11878400
245827276,1928,yimqiy,1707647414,3314,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,9728000
245827272,1928,DSirik,1707647413,3313,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,0
245827252,1928,FanyuX,1707647411,3311,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,1536000
245827249,1928,harshit044,1707647410,3310,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,7372800
245827247,1928,prabhushivam62,1707647410,3310,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,0,102400
245827245,1928,shefaly77,1707647410,3310,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,8,186,11878400
245827196,1928,Pain_Gain,1707647402,3302,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,46,1638400
245827190,1928,Ronakeshu3000,1707647401,3301,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,20889600
245827185,1928,k9vaibhav6,1707647400,3300,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,7372800
245827119,1928,Space-6482,1707647384,3284,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,0,0
245827118,1928,Imtiaz_Imu,1707647384,3284,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,16281600
245827056,1928,Khosh228,1707647373,3273,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,8499200
245827052,1928,shiyu123,1707647373,3273,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,1638400
245827028,1928,Raghav_29,1707647370,3270,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,3174400
245827022,1928,Checkmate.,1707647369,3269,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,819200
245827006,1928,wandw,1707647367,3267,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,1638400
245826982,1928,thesachinkumar81,1707647364,3264,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,156,13926400
245826960,1928,dungeon_master100,1707647360,3260,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,2,1000,29286400
245826950,1928,haxx_lllone,1707647358,3258,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11264000
245826873,1928,always-1,1707647348,3248,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245826863,1928,Highlander5501,1707647346,3246,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,1638400
245826847,1928,Dstruc,1707647345,3245,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,819200
245826812,1928,FanyuX,1707647341,3241,Equalize,PROGRAMMING,C++20 (GCC 11-64),TIME_LIMIT_EXCEEDED,PRETESTS,1,1000,3174400
245826804,1928,the_cpguy,1707647339,3239,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,15974400
245826780,1928,haxx_lllone,1707647336,3236,Equalize,PROGRAMMING,C++17 (GCC 9-64),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11264000
245826748,1928,paras1301sharma,1707647330,3230,Equalize,PROGRAMMING,C++20 (GCC 11-64),SKIPPED,PRETESTS,3,358,11264000
245826726,1928,Pawan_Sharma99,1707647326,3226,Equalize,PROGRAMMING,C++20 (GCC 11-64),OK,TESTS,8,187,14540800
245826707,1928,prabhushivam62,1707647324,3224,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,0,0
245826703,1928,qwertyman97,1707647323,3223,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,3174400
245826701,1928,Alfanse,1707647323,3223,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,TESTS,4,421,8192000
245826684,1928,The_Gentleman,1707647320,3220,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,PRETESTS,2,1000,11366400
245826668,1928,Space-6482,1707647318,3218,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,1000,102400
245826667,1928,shefaly77,1707647318,3218,Equalize,PROGRAMMING,C++17 (GCC 7-32),SKIPPED,PRETESTS,0,15,102400
